,timestamp,interval_kWh,weekday,temp,hour,hour_before,feels_like,workday,season,pressure,humidity,sunrise_pst,sunset_pst,Sunlight,sunlight_No,sunlight_Yes,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,workday_0,workday_1,season_Fall,season_Spring,season_Summer,season_Winter
104,2020-05-03 08:00:00,2.64,6,281.19,8,278.46,281.19,0,Spring,1021,88,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
105,2020-05-03 09:00:00,2.64,6,284.19,9,281.19,283.33,0,Spring,1021,76,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
106,2020-05-03 10:00:00,2.8,6,288.0,10,284.19,287.13,0,Spring,1021,61,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
107,2020-05-03 11:00:00,2.88,6,290.87,11,288.0,290.03,0,Spring,1021,51,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
108,2020-05-03 12:00:00,2.88,6,292.97,12,290.87,292.16,0,Spring,1020,44,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
109,2020-05-03 13:00:00,2.7199999999999998,6,294.12,13,292.97,293.32,0,Spring,1020,40,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
110,2020-05-03 14:00:00,2.8,6,295.18,14,294.12,294.46,0,Spring,1019,39,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2020-05-03 15:00:00,3.12,6,295.16,15,295.18,294.41,0,Spring,1020,38,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,2020-05-03 16:00:00,2.72,6,295.7,16,295.16,295.03,0,Spring,1019,39,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2020-05-03 17:00:00,3.12,6,295.59,17,295.7,294.86,0,Spring,1019,37,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
114,2020-05-03 18:00:00,2.96,6,295.46,18,295.59,294.74,0,Spring,1018,38,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
115,2020-05-03 19:00:00,2.56,6,294.11,19,295.46,293.33,0,Spring,1018,41,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
116,2020-05-03 20:00:00,5.5200000000000005,6,290.81,20,294.11,289.86,0,Spring,1018,47,06:09:11.000000,20:06:27.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
117,2020-05-03 21:00:00,5.68,6,287.21,21,290.81,286.34,0,Spring,1019,64,06:09:11.000000,20:06:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
118,2020-05-03 22:00:00,5.76,6,284.86,22,287.21,283.94,0,Spring,1019,71,06:09:11.000000,20:06:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
119,2020-05-03 23:00:00,5.68,6,283.09,23,284.86,283.09,0,Spring,1019,76,06:09:11.000000,20:06:27.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
120,2020-05-04 00:00:00,5.76,0,281.89,0,283.09,281.89,1,Spring,1019,79,06:08:04.000000,20:07:23.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
121,2020-05-04 01:00:00,5.68,0,280.7,1,281.89,280.7,1,Spring,1020,81,06:08:04.000000,20:07:23.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
122,2020-05-04 02:00:00,5.68,0,279.97,2,280.7,279.97,1,Spring,1020,81,06:08:04.000000,20:07:23.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
123,2020-05-04 03:00:00,5.68,0,279.59,3,279.97,279.59,1,Spring,1019,82,06:08:04.000000,20:07:23.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
124,2020-05-04 04:00:00,5.6000000000000005,0,278.71,4,279.59,277.07,1,Spring,1020,85,06:08:04.000000,20:07:23.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
125,2020-05-04 05:00:00,5.76,0,278.22,5,278.71,277.18,1,Spring,1019,83,06:08:04.000000,20:07:23.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
126,2020-05-04 06:00:00,3.44,0,277.71,6,278.22,275.9,1,Spring,1020,86,06:08:04.000000,20:07:23.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
127,2020-05-04 07:00:00,2.8,0,278.28,7,277.71,276.57,1,Spring,1021,87,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
128,2020-05-04 08:00:00,2.88,0,281.21,8,278.28,281.21,1,Spring,1021,81,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
129,2020-05-04 09:00:00,3.36,0,285.68,9,281.21,284.74,1,Spring,1021,67,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
130,2020-05-04 10:00:00,3.52,0,289.58,10,285.68,288.66,1,Spring,1021,53,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
131,2020-05-04 11:00:00,3.2800000000000002,0,292.95,11,289.58,292.11,1,Spring,1021,43,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
132,2020-05-04 12:00:00,3.3600000000000003,0,295.86,12,292.95,295.13,1,Spring,1020,36,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
133,2020-05-04 13:00:00,3.6,0,298.17,13,295.86,297.54,1,Spring,1020,31,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
134,2020-05-04 14:00:00,4.08,0,297.73,14,298.17,297.11,1,Spring,1019,33,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
135,2020-05-04 15:00:00,3.92,0,298.45,15,297.73,297.82,1,Spring,1020,30,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
136,2020-05-04 16:00:00,3.6,0,297.71,16,298.45,296.9,1,Spring,1019,26,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
137,2020-05-04 17:00:00,3.04,0,297.25,17,297.71,296.26,1,Spring,1018,21,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
138,2020-05-04 18:00:00,3.12,0,297.11,18,297.25,296.24,1,Spring,1017,26,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
139,2020-05-04 19:00:00,2.96,0,294.74,19,297.11,293.74,1,Spring,1018,30,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
140,2020-05-04 20:00:00,5.28,0,291.28,20,294.74,290.22,1,Spring,1017,41,06:08:04.000000,20:07:23.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
141,2020-05-04 21:00:00,5.76,0,288.15,21,291.28,286.96,1,Spring,1018,48,06:08:04.000000,20:07:23.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
142,2020-05-04 22:00:00,5.5200000000000005,0,286.17,22,288.15,284.94,1,Spring,1018,54,06:08:04.000000,20:07:23.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
143,2020-05-04 23:00:00,5.52,0,284.24,23,286.17,282.97,1,Spring,1018,60,06:08:04.000000,20:07:23.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
144,2020-05-05 00:00:00,5.52,1,282.8,0,284.24,282.8,1,Spring,1018,66,06:06:58.000000,20:08:20.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
145,2020-05-05 01:00:00,5.52,1,281.78,1,282.8,281.78,1,Spring,1018,70,06:06:58.000000,20:08:20.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
146,2020-05-05 02:00:00,5.6,1,281.12,2,281.78,281.12,1,Spring,1017,72,06:06:58.000000,20:08:20.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
147,2020-05-05 03:00:00,5.36,1,280.81,3,281.12,280.81,1,Spring,1017,73,06:06:58.000000,20:08:20.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
148,2020-05-05 04:00:00,5.52,1,279.58,4,280.81,279.58,1,Spring,1017,77,06:06:58.000000,20:08:20.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
149,2020-05-05 05:00:00,5.6,1,279.03,5,279.58,279.03,1,Spring,1017,79,06:06:58.000000,20:08:20.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
150,2020-05-05 06:00:00,3.12,1,278.62,6,279.03,277.63,1,Spring,1017,83,06:06:58.000000,20:08:20.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
151,2020-05-05 07:00:00,2.8,1,280.16,7,278.62,280.16,1,Spring,1019,82,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
152,2020-05-05 08:00:00,2.8,1,282.25,8,280.16,282.25,1,Spring,1019,76,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
153,2020-05-05 09:00:00,2.8000000000000003,1,286.52,9,282.25,285.51,1,Spring,1019,61,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
154,2020-05-05 10:00:00,2.88,1,290.17,10,286.52,289.13,1,Spring,1019,46,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
155,2020-05-05 11:00:00,3.6,1,293.26,11,290.17,292.32,1,Spring,1019,38,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
156,2020-05-05 12:00:00,4.0,1,296.12,12,293.26,295.46,1,Spring,1019,38,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
157,2020-05-05 13:00:00,3.76,1,298.24,13,296.12,297.9,1,Spring,1018,42,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
158,2020-05-05 14:00:00,6.0,1,298.44,14,298.24,298.17,1,Spring,1018,44,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
159,2020-05-05 15:00:00,4.32,1,297.4,15,298.44,297.16,1,Spring,1018,49,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
160,2020-05-05 16:00:00,3.44,1,296.66,16,297.4,296.42,1,Spring,1018,52,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
161,2020-05-05 17:00:00,3.04,1,296.09,17,296.66,295.85,1,Spring,1017,54,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
162,2020-05-05 18:00:00,3.12,1,294.48,18,296.09,294.13,1,Spring,1018,56,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
163,2020-05-05 19:00:00,3.2800000000000002,1,293.29,19,294.48,292.85,1,Spring,1018,57,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
164,2020-05-05 20:00:00,5.359999999999999,1,290.85,20,293.29,290.29,1,Spring,1018,62,06:06:58.000000,20:08:20.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
165,2020-05-05 21:00:00,5.76,1,288.72,21,290.85,288.06,1,Spring,1019,66,06:06:58.000000,20:08:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
166,2020-05-05 22:00:00,5.92,1,286.84,22,288.72,286.12,1,Spring,1020,71,06:06:58.000000,20:08:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
167,2020-05-05 23:00:00,5.76,1,286.22,23,286.84,285.46,1,Spring,1020,72,06:06:58.000000,20:08:20.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
168,2020-05-06 00:00:00,5.68,2,285.59,0,286.22,284.74,1,Spring,1020,71,06:05:53.000000,20:09:16.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
169,2020-05-06 01:00:00,5.76,2,284.96,1,285.59,284.0,1,Spring,1020,69,06:05:53.000000,20:09:16.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
170,2020-05-06 02:00:00,5.76,2,284.67,2,284.96,283.63,1,Spring,1020,67,06:05:53.000000,20:09:16.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
171,2020-05-06 03:00:00,5.68,2,284.44,3,284.67,283.35,1,Spring,1020,66,06:05:53.000000,20:09:16.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
172,2020-05-06 04:00:00,5.68,2,284.65,4,284.44,283.53,1,Spring,1021,64,06:05:53.000000,20:09:16.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
173,2020-05-06 05:00:00,5.76,2,283.63,5,284.65,282.48,1,Spring,1021,67,06:05:53.000000,20:09:16.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
174,2020-05-06 06:00:00,3.4400000000000004,2,283.18,6,283.63,282.04,1,Spring,1021,69,06:05:53.000000,20:09:16.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
175,2020-05-06 07:00:00,2.88,2,283.89,7,283.18,282.8,1,Spring,1021,68,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
176,2020-05-06 08:00:00,2.7199999999999998,2,287.18,8,283.89,286.15,1,Spring,1022,58,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
177,2020-05-06 09:00:00,3.12,2,290.6,9,287.18,289.63,1,Spring,1023,47,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
178,2020-05-06 10:00:00,3.2800000000000002,2,293.7,10,290.6,292.91,1,Spring,1021,42,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
179,2020-05-06 11:00:00,3.52,2,295.88,11,293.7,295.17,1,Spring,1021,37,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
180,2020-05-06 12:00:00,3.2800000000000002,2,297.61,12,295.88,296.97,1,Spring,1020,33,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
181,2020-05-06 13:00:00,3.2,2,300.43,13,297.61,299.67,1,Spring,1020,28,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
182,2020-05-06 14:00:00,3.6,2,301.5,14,300.43,300.14,1,Spring,1019,20,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
183,2020-05-06 15:00:00,3.6,2,301.8,15,301.5,300.35,1,Spring,1018,20,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
184,2020-05-06 16:00:00,3.92,2,302.15,16,301.8,300.64,1,Spring,1018,21,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
185,2020-05-06 17:00:00,3.52,2,301.42,17,302.15,300.23,1,Spring,1017,25,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
186,2020-05-06 18:00:00,3.04,2,301.33,18,301.42,300.29,1,Spring,1017,28,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
187,2020-05-06 19:00:00,3.2872,2,299.79,19,301.33,299.79,1,Spring,1016,32,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
188,2020-05-06 20:00:00,5.7824,2,295.96,20,299.79,295.37,1,Spring,1016,41,06:05:53.000000,20:09:16.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
189,2020-05-06 21:00:00,5.9136,2,292.79,21,295.96,292.04,1,Spring,1017,47,06:05:53.000000,20:09:16.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
190,2020-05-06 22:00:00,5.833600000000001,2,290.05,22,292.79,289.21,1,Spring,1017,54,06:05:53.000000,20:09:16.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
191,2020-05-06 23:00:00,5.7536000000000005,2,289.32,23,290.05,288.45,1,Spring,1016,56,06:05:53.000000,20:09:16.000000,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
192,2020-05-07 00:00:00,5.5936,3,288.34,0,289.32,287.43,1,Spring,1016,58,06:04:50.000000,20:10:12.000000,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
193,2020-05-07 01:00:00,5.7,3,286.47,1,288.34,285.61,1,Spring,1016,67,06:04:50.000000,20:10:12.000000,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
194,2020-05-07 02:00:00,5.6728000000000005,3,285.98,2,286.47,285.12,1,Spring,1015,69,06:04:50.000000,20:10:12.000000,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
195,2020-05-07 03:00:00,5.6632,3,285.22,3,285.98,284.34,1,Spring,1014,71,06:04:50.000000,20:10:12.000000,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
196,2020-05-07 04:00:00,5.6,3,284.4,4,285.22,283.49,1,Spring,1014,73,06:04:50.000000,20:10:12.000000,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
197,2020-05-07 05:00:00,5.76,3,284.01,5,284.4,283.06,1,Spring,1014,73,06:04:50.000000,20:10:12.000000,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
198,2020-05-07 06:00:00,3.3600000000000003,3,282.69,6,284.01,281.72,1,Spring,1015,79,06:04:50.000000,20:10:12.000000,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
199,2020-05-07 07:00:00,2.88,3,283.73,7,282.69,282.83,1,Spring,1015,76,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
200,2020-05-07 08:00:00,2.88,3,287.2,8,283.73,286.38,1,Spring,1014,66,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
201,2020-05-07 09:00:00,3.12,3,290.95,9,287.2,290.27,1,Spring,1014,57,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202,2020-05-07 10:00:00,3.44,3,295.85,10,290.95,295.35,1,Spring,1014,45,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
203,2020-05-07 11:00:00,3.52,3,298.11,11,295.85,297.73,1,Spring,1013,41,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
204,2020-05-07 12:00:00,3.44,3,299.89,12,298.11,299.74,1,Spring,1013,38,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
205,2020-05-07 13:00:00,3.6,3,302.32,13,299.89,301.0,1,Spring,1013,27,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
206,2020-05-07 14:00:00,4.0,3,304.33,14,302.32,302.48,1,Spring,1013,22,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
207,2020-05-07 15:00:00,4.08,3,303.61,15,304.33,301.89,1,Spring,1012,23,06:04:50.000000,20:10:12.000000,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
